order_id,customer_id,store_id,order_datetime,order_status,payment_method,delivery_distance_km,delivery_type
O0048847,C05390,S004,2025-12-27 23:31:00,Completed,Card,1144.6,Standard
O0048848,C04455,S022,2025-03-30 17:37:00,Completed,UPI,1734.97,Express
O0048849,C03009,S022,2025-09-15 15:04:00,Completed,UPI,836.11,Standard
O0048850,C01385,S005,2025-12-28 19:10:00,Completed,UPI,5.16,Standard
O0048851,C10880,S019,2025-07-26 20:32:00,Completed,Cash on Delivery,1349.13,Standard
O0048852,C10406,S005,2025-01-01 13:36:00,Completed,UPI,1733.81,Standard
O0048853,C06883,S010,2025-03-22 22:55:00,Completed,Card,1550.99,Standard
O0048854,C00248,S007,2025-10-03 20:18:00,Completed,Card,1554.71,Standard
O0048855,C08217,S013,2025-02-28 20:52:00,Completed,UPI,11.91,Standard
O0048856,C01242,S015,2025-03-05 22:46:00,Completed,UPI,1551.99,Standard
O0048857,C01458,S010,2025-08-25 15:43:00,Completed,UPI,837.17,Standard
O0048858,C11895,S012,2025-07-02 22:19:00,Completed,UPI,21.62,Express
O0048859,C01869,S008,2025-06-20 11:47:00,Completed,Wallet,1671.34,Express
O0048860,C03745,S020,2025-05-13 18:08:00,Cancelled,Card,1676.12,Standard
O0048861,C11319,S021,2025-02-14 15:15:00,Completed,UPI,1161.32,Express
O0048862,C08469,S010,2025-08-05 23:13:00,Completed,Card,832.37,Standard
O0048863,C01207,S001,2025-03-20 20:23:00,Completed,Card,1354.66,Express
O0048864,C02203,S005,2025-10-31 19:16:00,Completed,Card,1732.4,Standard
O0048865,C10506,S004,2025-05-26 21:52:00,Cancelled,Card,1669.5,Standard
O0048866,C10787,S013,2025-07-19 22:47:00,Completed,Card,9.91,Standard
O0048867,C11273,S009,2025-01-25 22:21:00,Completed,UPI,1746.57,Standard
O0048868,C07309,S001,2025-04-15 17:25:00,Completed,UPI,1148.93,Express
O0048869,C08362,S018,2025-07-14 12:57:00,Completed,Wallet,1.43,Standard
O0048870,C00074,S008,2025-10-11 13:25:00,Completed,Cash on Delivery,1155.89,Standard
O0048871,C05064,S013,2025-02-07 14:12:00,Completed,UPI,1343.25,Standard
O0048872,C11493,S010,2025-08-02 20:28:00,Completed,Card,1749.65,Standard
O0048873,C08373,S010,2025-05-20 12:21:00,Completed,Card,1739.97,Express
O0048874,C05094,S010,2025-07-31 15:05:00,Completed,UPI,849.36,Standard
O0048875,C08922,S008,2025-08-09 19:49:00,Cancelled,UPI,839.82,Standard
O0048876,C01873,S013,2025-07-19 20:37:00,Completed,UPI,1359.09,Express
O0048877,C02822,S015,2025-09-06 15:12:00,Completed,UPI,1557.75,Standard
O0048878,C07922,S010,2025-12-29 19:22:00,Completed,UPI,1736.89,Express
O0048879,C06676,S010,2025-11-24 20:17:00,Completed,Wallet,835.63,Standard
O0048880,C05683,S008,2025-09-16 21:26:00,Completed,Wallet,0.91,Standard
O0048881,C02529,S021,2025-11-05 22:07:00,Completed,UPI,1160.65,Standard
O0048882,C06106,S004,2025-09-12 20:09:00,Completed,Card,1665.34,Express
O0048883,C06806,S010,2025-10-06 21:56:00,Completed,UPI,2.92,Standard
O0048884,C05964,S022,2025-08-10 11:40:00,Completed,UPI,1733.74,Express
O0048885,C05475,S018,2025-06-26 10:37:00,Completed,Card,1721.95,Standard
O0048886,C11188,S019,2025-11-27 18:15:00,Completed,UPI,8.02,Standard
O0048887,C09742,S018,2025-04-28 12:50:00,Completed,UPI,1547.66,Standard
O0048888,C03743,S009,2025-12-30 18:57:00,Completed,UPI,1158.29,Standard
O0048889,C04451,S010,2025-04-10 11:23:00,Cancelled,UPI,4.32,Standard
O0048890,C09987,S004,2025-12-31 16:21:00,Completed,UPI,858.09,Standard
O0048891,C00126,S010,2025-11-11 19:51:00,Completed,UPI,849.87,Standard
O0048892,C04335,S001,2025-08-29 16:37:00,Completed,Wallet,1335.33,Standard
O0048893,C09751,S010,2025-12-17 08:59:00,Completed,UPI,1738.79,Express
O0048894,C11324,S010,2025-11-07 13:42:00,Completed,UPI,3.88,Standard
O0048895,C03189,S019,2025-05-23 23:20:00,Completed,Card,1350.6,Standard
O0048896,C07571,S014,2025-02-15 19:43:00,Completed,UPI,852.89,Standard
O0048897,C02046,S019,2025-05-23 14:14:00,Completed,UPI,1537.59,Standard
O0048898,C08149,S010,2025-11-13 11:32:00,Completed,Wallet,1551.71,Standard
O0048899,C06076,S002,2025-02-13 22:41:00,Cancelled,UPI,1552.67,Standard
O0048900,C02696,S022,2025-11-01 12:39:00,Completed,Wallet,838.84,Express
O0048901,C02501,S010,2025-12-24 17:20:00,Completed,Card,1554.2,Standard
O0048902,C10659,S019,2025-11-06 19:30:00,Completed,UPI,1557.22,Standard
O0048903,C03322,S010,2025-03-28 22:14:00,Completed,Wallet,1554.96,Standard
O0048904,C02373,S020,2025-02-04 18:22:00,Completed,Wallet,14.36,Standard
O0048905,C02419,S009,2025-03-08 20:25:00,Completed,UPI,1751.65,Standard
O0048906,C05975,S015,2025-01-25 18:16:00,Completed,UPI,1558.79,Standard
O0048907,C11381,S006,2025-12-13 15:31:00,Completed,UPI,829.94,Standard
O0048908,C05296,S019,2025-07-02 19:19:00,Completed,Wallet,1342.73,Standard
O0048909,C10597,S008,2025-09-11 18:14:00,Completed,UPI,18.86,Standard
O0048910,C00233,S005,2025-12-11 22:03:00,Completed,Card,1355.01,Express
O0048911,C06782,S019,2025-07-09 19:49:00,Completed,UPI,1669.99,Standard
O0048912,C07691,S009,2025-03-12 10:43:00,Completed,Card,1750.15,Standard
O0048913,C09949,S010,2025-12-25 17:15:00,Completed,Card,5.16,Express
O0048914,C07119,S021,2025-07-16 19:56:00,Completed,UPI,14.36,Express
O0048915,C05022,S019,2025-09-12 14:02:00,Cancelled,UPI,1542.69,Standard
O0048916,C03404,S012,2025-09-01 21:48:00,Completed,Card,840.02,Express
O0048917,C10638,S022,2025-09-13 17:56:00,Completed,UPI,1724.39,Standard
O0048918,C07249,S010,2025-07-17 18:00:00,Completed,Wallet,1725.99,Standard
O0048919,C10124,S010,2025-01-21 14:54:00,Completed,Cash on Delivery,8.09,Standard
O0048920,C01523,S001,2025-09-28 14:58:00,Completed,Card,1.37,Standard
O0048921,C08961,S023,2025-05-25 12:14:00,Completed,Card,1346.61,Express
O0048922,C00549,S006,2025-12-21 11:11:00,Completed,Cash on Delivery,1548.41,Standard
O0048923,C10194,S018,2025-06-17 10:27:00,Completed,Cash on Delivery,834.19,Standard
O0048924,C10394,S009,2025-03-25 18:17:00,Completed,UPI,1151.84,Standard
O0048925,C03839,S012,2025-10-19 17:18:00,Completed,UPI,844.48,Standard
O0048926,C08957,S007,2025-03-08 18:22:00,Completed,Card,1567.33,Standard
O0048927,C06696,S008,2025-06-08 20:24:00,Completed,Cash on Delivery,837.89,Standard
O0048928,C02758,S009,2025-12-28 20:21:00,Completed,UPI,1155.21,Standard
O0048929,C01186,S005,2025-03-05 19:20:00,Completed,Card,1158.96,Standard
O0048930,C09462,S013,2025-01-17 19:16:00,Completed,Cash on Delivery,1358.24,Standard
O0048931,C08119,S004,2025-05-28 22:42:00,Cancelled,Cash on Delivery,840.92,Standard
O0048932,C07125,S003,2025-03-15 10:45:00,Completed,Card,1676.53,Express
O0048933,C05323,S014,2025-10-10 21:05:00,Completed,Wallet,1743.83,Express
O0048934,C00618,S002,2025-10-31 22:07:00,Completed,UPI,1733.34,Standard
O0048935,C00323,S014,2025-12-28 17:01:00,Completed,UPI,5.06,Express
O0048936,C09335,S018,2025-08-23 21:57:00,Completed,Card,834.97,Express
O0048937,C05583,S005,2025-08-03 15:55:00,Completed,UPI,17.23,Express
O0048938,C02247,S006,2025-05-19 14:28:00,Completed,UPI,836.89,Standard
O0048939,C08426,S021,2025-10-29 20:14:00,Completed,Card,1351.8,Standard
O0048940,C03686,S010,2025-06-22 20:32:00,Completed,UPI,1557.59,Standard
O0048941,C06121,S013,2025-09-04 08:52:00,Completed,Cash on Delivery,1150.83,Standard
O0048942,C05206,S012,2025-01-02 16:50:00,Completed,UPI,845.91,Express
O0048943,C05982,S018,2025-08-08 20:07:00,Completed,Cash on Delivery,7.25,Standard
O0048944,C05941,S010,2025-03-20 19:27:00,Completed,UPI,23.44,Standard
O0048945,C04858,S019,2025-07-09 14:54:00,Completed,UPI,1555.58,Standard
O0048946,C11131,S010,2025-06-14 22:54:00,Completed,Card,1735.44,Express
O0048947,C07163,S002,2025-01-11 18:33:00,Completed,Cash on Delivery,844.58,Express
O0048948,C03929,S006,2025-11-27 22:15:00,Completed,Wallet,1732.12,Standard
O0048949,C00040,S008,2025-04-17 14:13:00,Completed,Card,13.69,Standard
O0048950,C03183,S004,2025-08-01 15:00:00,Completed,UPI,838.28,Express
O0048951,C00033,S008,2025-09-20 11:01:00,Completed,UPI,1681.08,Express
O0048952,C00256,S010,2025-04-12 22:20:00,Cancelled,UPI,839.53,Express
O0048953,C06533,S010,2025-05-11 19:37:00,Completed,UPI,1743.46,Standard
O0048954,C10348,S024,2025-11-06 22:17:00,Completed,Wallet,828.35,Express
O0048955,C06004,S019,2025-04-23 21:08:00,Completed,UPI,8.43,Standard
O0048956,C00741,S010,2025-02-28 20:49:00,Completed,Wallet,1561.07,Standard
O0048957,C04724,S008,2025-07-18 16:05:00,Completed,UPI,7.67,Express
O0048958,C09289,S018,2025-09-13 22:18:00,Completed,Card,1738.22,Standard
O0048959,C01070,S010,2025-11-12 22:02:00,Completed,UPI,1735.06,Standard
O0048960,C08493,S021,2025-11-29 15:14:00,Completed,Card,1750.54,Standard
O0048961,C11212,S022,2025-01-08 18:35:00,Completed,UPI,11.54,Express
O0048962,C02802,S013,2025-11-17 12:13:00,Completed,Card,1733.53,Express
O0048963,C11582,S016,2025-11-16 15:08:00,Completed,UPI,835.19,Express
O0048964,C07647,S010,2025-01-11 14:35:00,Completed,Card,1727.39,Express
O0048965,C10077,S019,2025-08-26 16:18:00,Completed,UPI,1668.6,Express
O0048966,C04760,S004,2025-04-30 17:10:00,Completed,UPI,1144.84,Standard
O0048967,C08534,S010,2025-01-07 23:14:00,Cancelled,UPI,831.1,Standard
O0048968,C02203,S015,2025-10-08 09:31:00,Completed,UPI,1552.77,Express
O0048969,C08269,S006,2025-02-28 12:49:00,Completed,Card,1549.35,Standard
O0048970,C02215,S016,2025-09-26 17:17:00,Completed,UPI,1674.75,Standard
O0048971,C02132,S018,2025-01-01 17:03:00,Completed,Wallet,23.81,Express
O0048972,C01139,S010,2025-05-21 09:29:00,Completed,Wallet,1744.12,Standard
O0048973,C08081,S004,2025-07-25 11:40:00,Completed,Card,1146.34,Express
O0048974,C10230,S006,2025-07-14 18:56:00,Completed,Card,5.53,Express
O0048975,C11270,S005,2025-12-22 19:00:00,Completed,Card,1148.74,Standard
O0048976,C02485,S008,2025-05-21 15:02:00,Completed,Card,1.21,Standard
O0048977,C02144,S005,2025-01-06 22:38:00,Completed,UPI,1730.51,Express
O0048978,C07544,S008,2025-04-18 18:55:00,Completed,Card,827.58,Express
O0048979,C06230,S002,2025-02-22 18:40:00,Cancelled,UPI,820.76,Express
O0048980,C09547,S006,2025-01-23 14:11:00,Completed,Wallet,843.02,Express
O0048981,C01977,S011,2025-01-24 15:31:00,Completed,Wallet,1669.4,Standard
O0048982,C04834,S015,2025-12-08 18:05:00,Completed,UPI,1559.21,Express
O0048983,C11612,S007,2025-03-27 17:21:00,Completed,Cash on Delivery,14.54,Standard
O0048984,C05900,S004,2025-05-08 08:34:00,Completed,Card,1665.32,Standard
O0048985,C03928,S016,2025-03-01 23:29:00,Cancelled,UPI,1149.34,Standard
O0048986,C06471,S014,2025-06-14 18:27:00,Completed,Cash on Delivery,1.49,Express
O0048987,C04343,S010,2025-10-08 19:34:00,Completed,UPI,11.22,Standard
O0048988,C04066,S021,2025-09-12 09:01:00,Completed,UPI,1358.97,Standard
O0048989,C00455,S009,2025-09-17 17:35:00,Completed,UPI,4.6,Express
O0048990,C03337,S023,2025-11-24 20:36:00,Completed,UPI,1330.93,Express
O0048991,C02753,S012,2025-08-03 17:59:00,Cancelled,Card,4.68,Standard
O0048992,C01644,S004,2025-07-03 21:32:00,Completed,UPI,842.22,Standard
O0048993,C08012,S006,2025-01-19 18:29:00,Completed,UPI,835.07,Express
O0048994,C03717,S012,2025-09-11 21:04:00,Completed,Card,840.89,Express
O0048995,C09887,S006,2025-10-16 16:36:00,Completed,UPI,1739.42,Standard
O0048996,C08559,S001,2025-02-14 17:45:00,Completed,Wallet,5.67,Express
O0048997,C05538,S010,2025-05-07 20:58:00,Completed,UPI,8.98,Standard
O0048998,C03976,S008,2025-08-09 21:35:00,Completed,UPI,1166.25,Express
O0048999,C05585,S005,2025-08-03 15:24:00,Completed,Cash on Delivery,5.09,Express
O0049000,C03161,S011,2025-06-09 19:27:00,Completed,UPI,1671.08,Express
O0049001,C08288,S019,2025-06-05 12:09:00,Completed,Wallet,1666.02,Standard
O0049002,C00156,S010,2025-08-13 16:20:00,Completed,UPI,7.76,Standard
O0049003,C07936,S005,2025-11-14 18:44:00,Completed,UPI,1153.0,Express
O0049004,C06951,S015,2025-10-06 20:49:00,Completed,Card,1350.84,Standard
O0049005,C02500,S002,2025-03-28 21:23:00,Completed,UPI,1539.03,Standard
O0049006,C08035,S001,2025-09-25 18:18:00,Completed,UPI,1727.8,Standard
O0049007,C00476,S019,2025-01-20 11:41:00,Completed,UPI,1671.26,Standard
O0049008,C07746,S018,2025-10-25 17:19:00,Completed,Card,844.06,Standard
O0049009,C09091,S021,2025-12-18 12:17:00,Cancelled,Card,1761.03,Express
O0049010,C08032,S022,2025-04-28 10:36:00,Completed,Wallet,1735.04,Standard
O0049011,C08882,S013,2025-12-17 22:02:00,Completed,Card,1332.79,Express
O0049012,C11114,S019,2025-10-26 17:19:00,Completed,Card,1549.75,Standard
O0049013,C05730,S008,2025-11-10 19:30:00,Completed,UPI,1670.67,Standard
O0049014,C01872,S010,2025-09-20 16:44:00,Completed,Wallet,831.82,Standard
O0049015,C06845,S010,2025-08-04 17:08:00,Completed,UPI,14.28,Standard
O0049016,C11479,S011,2025-08-30 20:57:00,Completed,Card,1340.39,Standard
O0049017,C04789,S013,2025-06-25 15:02:00,Completed,Card,1734.76,Standard
O0049018,C02679,S019,2025-08-13 12:12:00,Completed,Wallet,1545.09,Standard
O0049019,C03127,S016,2025-09-06 12:29:00,Completed,Wallet,1658.71,Standard
O0049020,C07703,S004,2025-01-04 14:08:00,Completed,Wallet,843.65,Standard
O0049021,C10451,S012,2025-04-06 21:07:00,Completed,Wallet,848.58,Express
O0049022,C05562,S009,2025-11-12 21:36:00,Completed,UPI,1153.47,Express
O0049023,C09346,S009,2025-11-30 16:04:00,Completed,UPI,1150.11,Standard
O0049024,C02071,S007,2025-07-13 14:14:00,Completed,Wallet,1668.88,Standard
O0049025,C05233,S011,2025-06-06 16:59:00,Completed,Wallet,1348.18,Standard
O0049026,C11471,S019,2025-06-11 19:11:00,Completed,Wallet,1350.24,Standard
O0049027,C11652,S009,2025-10-21 10:24:00,Completed,Card,1730.69,Standard
O0049028,C03328,S006,2025-09-03 18:32:00,Completed,UPI,1735.08,Standard
O0049029,C10586,S010,2025-07-25 17:05:00,Completed,UPI,1740.05,Express
O0049030,C09249,S008,2025-06-16 11:20:00,Cancelled,Card,843.95,Standard
O0049031,C03464,S019,2025-09-19 20:17:00,Completed,Cash on Delivery,1342.1,Standard
O0049032,C08345,S010,2025-09-19 23:06:00,Completed,UPI,1.44,Express
O0049033,C01692,S001,2025-06-01 13:07:00,Cancelled,Wallet,11.8,Standard
O0049034,C03995,S008,2025-07-01 16:01:00,Completed,Card,8.69,Standard
O0049035,C03513,S022,2025-12-14 20:08:00,Completed,UPI,5.9,Standard
O0049036,C07723,S001,2025-10-20 17:27:00,Completed,UPI,1152.86,Express
O0049037,C03639,S008,2025-10-09 17:19:00,Completed,UPI,828.08,Express
O0049038,C02938,S010,2025-03-22 16:40:00,Completed,Wallet,14.17,Standard
O0049039,C08675,S001,2025-05-28 22:55:00,Completed,Wallet,1749.33,Express
O0049040,C04574,S008,2025-11-06 18:39:00,Completed,UPI,15.21,Standard
O0049041,C04365,S001,2025-10-02 09:44:00,Completed,UPI,1151.59,Express
O0049042,C06260,S010,2025-02-28 15:43:00,Completed,Cash on Delivery,844.12,Express
O0049043,C09333,S019,2025-11-02 19:00:00,Completed,UPI,1664.06,Express
O0049044,C10921,S004,2025-11-04 17:24:00,Completed,Card,7.8,Standard
O0049045,C00796,S006,2025-09-25 16:53:00,Completed,UPI,1731.65,Standard
O0049046,C09866,S021,2025-09-03 23:22:00,Completed,UPI,1172.02,Express
O0049047,C06624,S013,2025-12-10 18:19:00,Completed,Card,1741.83,Express
O0049048,C00874,S015,2025-12-21 22:15:00,Cancelled,UPI,1361.43,Standard
O0049049,C07612,S010,2025-06-27 10:52:00,Completed,UPI,1736.75,Standard
O0049050,C01965,S021,2025-06-01 16:22:00,Completed,Cash on Delivery,1747.29,Express
O0049051,C11282,S001,2025-05-11 19:20:00,Completed,UPI,1356.33,Standard
O0049052,C01234,S013,2025-06-20 19:45:00,Completed,UPI,11.81,Standard
O0049053,C03047,S015,2025-06-25 09:10:00,Completed,Card,1674.1,Standard
O0049054,C10132,S021,2025-12-29 21:04:00,Completed,UPI,1367.78,Standard
O0049055,C07946,S009,2025-06-18 16:41:00,Completed,UPI,1130.51,Standard
O0049056,C08302,S021,2025-04-08 20:10:00,Cancelled,Card,1343.65,Express
O0049057,C00543,S023,2025-12-01 15:32:00,Completed,Card,1357.08,Standard
O0049058,C00153,S021,2025-04-29 09:22:00,Completed,UPI,1746.93,Standard
O0049059,C06271,S010,2025-09-24 21:14:00,Completed,UPI,841.24,Express
O0049060,C01929,S008,2025-05-09 18:52:00,Completed,Cash on Delivery,1154.6,Standard
O0049061,C10799,S019,2025-05-07 10:56:00,Completed,Cash on Delivery,1341.44,Standard
O0049062,C09646,S005,2025-09-24 23:05:00,Completed,Wallet,1354.21,Standard
O0049063,C11135,S011,2025-10-07 20:36:00,Completed,Wallet,1558.86,Standard
O0049064,C08296,S012,2025-12-24 21:20:00,Completed,UPI,1157.81,Standard
O0049065,C11233,S013,2025-02-27 17:08:00,Completed,Cash on Delivery,1148.25,Standard
O0049066,C06842,S001,2025-01-03 19:27:00,Completed,Card,1731.52,Express
O0049067,C11632,S019,2025-08-23 22:05:00,Completed,UPI,1664.84,Express
O0049068,C09667,S008,2025-10-15 17:26:00,Completed,Card,1165.12,Standard
O0049069,C00423,S010,2025-08-24 21:08:00,Completed,Card,850.63,Express
O0049070,C09237,S014,2025-10-26 15:20:00,Completed,UPI,848.33,Express
O0049071,C01738,S008,2025-03-10 18:24:00,Completed,UPI,1679.15,Express
O0049072,C04742,S019,2025-09-22 10:44:00,Completed,Wallet,1340.65,Standard
O0049073,C03115,S008,2025-12-24 15:17:00,Completed,UPI,6.25,Standard
O0049074,C01709,S008,2025-07-30 17:31:00,Completed,UPI,1146.02,Standard
O0049075,C10287,S001,2025-11-27 19:28:00,Completed,UPI,1351.62,Standard
O0049076,C06407,S001,2025-07-15 12:15:00,Completed,UPI,1138.78,Standard
O0049077,C10521,S010,2025-01-25 13:20:00,Completed,Card,834.26,Standard
O0049078,C02256,S015,2025-08-20 15:34:00,Completed,Wallet,1678.53,Standard
O0049079,C02677,S018,2025-01-06 19:20:00,Completed,Wallet,1548.73,Standard
O0049080,C08538,S001,2025-05-28 15:14:00,Completed,Wallet,1362.12,Standard
O0049081,C02444,S008,2025-01-18 16:12:00,Completed,Wallet,1158.85,Standard
O0049082,C08995,S019,2025-03-08 16:01:00,Completed,UPI,1565.48,Standard
O0049083,C03552,S001,2025-06-11 17:26:00,Completed,Cash on Delivery,1356.64,Express
O0049084,C09887,S008,2025-01-31 18:05:00,Completed,Card,1157.13,Standard
O0049085,C02359,S010,2025-02-24 21:38:00,Completed,UPI,1742.7,Express
O0049086,C10080,S005,2025-10-01 19:27:00,Completed,Wallet,5.51,Express
O0049087,C11809,S022,2025-12-28 17:43:00,Completed,Card,832.11,Express
O0049088,C01997,S007,2025-03-08 21:05:00,Completed,UPI,1678.55,Standard
O0049089,C08485,S024,2025-03-23 22:06:00,Cancelled,Card,12.03,Standard
O0049090,C05775,S010,2025-02-10 18:56:00,Completed,Cash on Delivery,1741.15,Standard
O0049091,C09372,S021,2025-05-07 20:21:00,Completed,Wallet,25.16,Standard
O0049092,C11784,S024,2025-08-05 19:37:00,Completed,Card,7.64,Express
O0049093,C05063,S018,2025-01-02 14:06:00,Completed,UPI,3.14,Express
O0049094,C09144,S018,2025-04-05 23:07:00,Completed,UPI,1736.12,Standard
O0049095,C01762,S005,2025-12-13 10:32:00,Completed,Card,11.78,Standard
O0049096,C03187,S021,2025-07-14 17:56:00,Completed,UPI,1170.86,Standard
O0049097,C04360,S004,2025-02-03 12:32:00,Completed,Card,1127.89,Standard
O0049098,C10507,S016,2025-09-29 12:03:00,Completed,Card,1672.32,Express
O0049099,C09904,S022,2025-10-07 20:34:00,Completed,Card,8.07,Standard
O0049100,C07864,S022,2025-08-15 18:09:00,Completed,Wallet,833.07,Standard
O0049101,C06163,S016,2025-05-05 16:03:00,Completed,Card,1661.21,Standard
O0049102,C05671,S010,2025-04-11 22:00:00,Completed,Card,1745.98,Express
O0049103,C04021,S013,2025-08-06 09:11:00,Completed,UPI,1730.05,Express
O0049104,C02563,S022,2025-08-31 14:23:00,Completed,Card,827.31,Standard
O0049105,C01474,S011,2025-09-04 20:56:00,Completed,Wallet,1664.41,Standard
O0049106,C06156,S008,2025-04-13 20:27:00,Completed,UPI,1667.44,Express
O0049107,C02882,S004,2025-05-11 12:54:00,Completed,Card,1145.5,Express
O0049108,C10505,S012,2025-08-02 18:37:00,Completed,UPI,1153.68,Standard
O0049109,C05572,S018,2025-10-28 19:19:00,Cancelled,Cash on Delivery,8.9,Standard
O0049110,C08346,S004,2025-11-15 17:39:00,Completed,UPI,11.75,Standard
O0049111,C00388,S016,2025-11-01 18:26:00,Completed,UPI,2.74,Express
O0049112,C03921,S007,2025-04-21 22:14:00,Completed,Cash on Delivery,1555.34,Express
O0049113,C08302,S019,2025-10-04 22:41:00,Completed,UPI,14.47,Standard
O0049114,C03030,S009,2025-10-15 17:21:00,Completed,UPI,1740.13,Standard
O0049115,C04815,S009,2025-11-12 20:28:00,Completed,UPI,1744.26,Standard
O0049116,C09319,S010,2025-06-12 22:19:00,Cancelled,Wallet,1723.43,Standard
O0049117,C01815,S018,2025-10-16 20:20:00,Completed,UPI,16.91,Standard
O0049118,C09526,S010,2025-08-30 14:21:00,Completed,Cash on Delivery,1546.99,Express
O0049119,C03873,S010,2025-12-31 21:00:00,Completed,Card,1562.48,Standard
O0049120,C01677,S004,2025-03-06 21:34:00,Cancelled,UPI,1659.36,Standard
O0049121,C00887,S019,2025-10-25 09:35:00,Completed,UPI,1356.47,Express
O0049122,C09023,S004,2025-09-25 20:51:00,Completed,UPI,1670.33,Standard
O0049123,C07916,S015,2025-08-24 19:01:00,Completed,Wallet,6.55,Standard
O0049124,C08593,S005,2025-05-31 21:16:00,Completed,UPI,1732.8,Standard
O0049125,C08789,S006,2025-02-13 17:58:00,Completed,Cash on Delivery,842.16,Standard
O0049126,C08923,S010,2025-04-16 11:20:00,Completed,UPI,1728.38,Express
O0049127,C02937,S008,2025-09-19 23:22:00,Completed,Cash on Delivery,1147.99,Standard
O0049128,C05795,S019,2025-06-26 14:52:00,Completed,UPI,1679.93,Express
O0049129,C11515,S022,2025-01-14 18:01:00,Completed,Card,19.11,Express
O0049130,C10148,S015,2025-12-01 21:40:00,Completed,Card,1556.26,Standard
